Park Name,Year,Visits
Fort Pulaski NM,1996,343706
Fort Pulaski NM,1997,355040
Fort Pulaski NM,1998,361104
Fort Pulaski NM,1999,358710
Fort Pulaski NM,2000,354900
Fort Pulaski NM,2001,357953
Fort Pulaski NM,2002,354070
Fort Pulaski NM,2003,331059
Fort Pulaski NM,2004,319586
Fort Pulaski NM,2005,297982
Fort Pulaski NM,2006,333378
Fort Pulaski NM,2007,317349
Fort Pulaski NM,2008,352636
Fort Pulaski NM,2009,435661
Fort Pulaski NM,2010,416292
Fort Pulaski NM,2011,408104
Fort Pulaski NM,2012,385751
Fort Pulaski NM,2013,374408
Fort Pulaski NM,2014,387010
Fort Pulaski NM,2015,382945
Fort Pulaski NM,2016,344921
Fort Pulaski NM,2017,360591
Fort Pulaski NM,2018,419930
Fort Raleigh NHS,2019,248139
Fort Raleigh NHS,1979,305153
Fort Raleigh NHS,1980,350464
Fort Raleigh NHS,1981,299252
Fort Raleigh NHS,1982,300353
Fort Raleigh NHS,1983,359761
Fort Raleigh NHS,1984,389893
Fort Raleigh NHS,1985,272832
Fort Raleigh NHS,1986,259622
Fort Raleigh NHS,1987,282944
Fort Raleigh NHS,1988,287379
Fort Raleigh NHS,1989,279977
Fort Raleigh NHS,1990,289411
Fort Raleigh NHS,1991,282468
Fort Raleigh NHS,1992,289361
Fort Raleigh NHS,1993,327450
Fort Raleigh NHS,1994,324179
Fort Raleigh NHS,1995,288674
Fort Raleigh NHS,1996,308348
Fort Raleigh NHS,1997,354977
Fort Raleigh NHS,1998,357928
Fort Raleigh NHS,1999,305305
Fort Raleigh NHS,2000,244750
Fort Raleigh NHS,2001,267464
Fort Raleigh NHS,2002,278565
Fort Raleigh NHS,2003,177263
Fort Raleigh NHS,2004,270050
Fort Raleigh NHS,2005,276071
Fort Raleigh NHS,2006,299432
Fort Raleigh NHS,2007,321717
Fort Raleigh NHS,2008,311751
Fort Raleigh NHS,2009,338212
Fort Raleigh NHS,2010,305711
Fort Raleigh NHS,2011,282134
Fort Raleigh NHS,2012,281833
Fort Raleigh NHS,2013,263598
Fort Raleigh NHS,2014,264987
Fort Raleigh NHS,2015,289885
Fort Raleigh NHS,2016,292367
Fort Raleigh NHS,2017,274981
Fort Raleigh NHS,2018,261198
Fort Scott NHS,2019,24068
Fort Scott NHS,1979,12008
Fort Scott NHS,1980,35922
Fort Scott NHS,1981,51633
Fort Scott NHS,1982,63725
Fort Scott NHS,1983,73306
Fort Scott NHS,1984,78035
Fort Scott NHS,1985,76193
Fort Scott NHS,1986,82923
Fort Scott NHS,1987,74496
Fort Scott NHS,1988,68280
Fort Scott NHS,1989,76753
Fort Scott NHS,1990,76294
Fort Scott NHS,1991,74495
Fort Scott NHS,1992,84695
Fort Scott NHS,1993,77946
Fort Scott NHS,1994,73050
Fort Scott NHS,1995,49559
Fort Scott NHS,1996,48406
Fort Scott NHS,1997,48423
Fort Scott NHS,1998,50328
Fort Scott NHS,1999,42250
Fort Scott NHS,2000,36479
Fort Scott NHS,2001,40673
Fort Scott NHS,2002,38439
Fort Scott NHS,2003,29650
Fort Scott NHS,2004,28973
Fort Scott NHS,2005,25798
Fort Scott NHS,2006,24269
Fort Scott NHS,2007,22314
Fort Scott NHS,2008,25322
Fort Scott NHS,2009,28544
Fort Scott NHS,2010,27635
Fort Scott NHS,2011,26219
Fort Scott NHS,2012,25034
Fort Scott NHS,2013,25773
Fort Scott NHS,2014,25966
Fort Scott NHS,2015,25531
Fort Scott NHS,2016,29291
Fort Scott NHS,2017,28948
Fort Scott NHS,2018,26482
Fort Smith NHS,2019,125500
Fort Smith NHS,1979,90584
Fort Smith NHS,1980,102361
Fort Smith NHS,1981,136786
Fort Smith NHS,1982,129012
Fort Smith NHS,1983,118692
Fort Smith NHS,1984,121561
Fort Smith NHS,1985,138410
Fort Smith NHS,1986,160019
Fort Smith NHS,1987,129293
Fort Smith NHS,1988,129873
Fort Smith NHS,1989,87516
Fort Smith NHS,1990,85233
Fort Smith NHS,1991,75748
Fort Smith NHS,1992,101090
Fort Smith NHS,1993,116926
Fort Smith NHS,1994,103800
Fort Smith NHS,1995,96054
Fort Smith NHS,1996,75056
Fort Smith NHS,1997,62392
Fort Smith NHS,1998,41846
Fort Smith NHS,1999,35880
Fort Smith NHS,2000,53628
Fort Smith NHS,2001,84974
Fort Smith NHS,2002,74906
Fort Smith NHS,2003,73676
Fort Smith NHS,2004,78444
Fort Smith NHS,2005,74400
Fort Smith NHS,2006,77014
Fort Smith NHS,2007,83850
Fort Smith NHS,2008,75174
Fort Smith NHS,2009,63540
Fort Smith NHS,2010,68678
Fort Smith NHS,2011,86122
Fort Smith NHS,2012,87386
Fort Smith NHS,2013,69584
Fort Smith NHS,2014,88790
Fort Smith NHS,2015,111469
Fort Smith NHS,2016,163636
Fort Smith NHS,2017,141914
Fort Smith NHS,2018,136568
Fort Stanwix NM,2019,97412
Fort Stanwix NM,1979,68288
Fort Stanwix NM,1980,64975
Fort Stanwix NM,1981,60696
Fort Stanwix NM,1982,66595
Fort Stanwix NM,1983,63154
Fort Stanwix NM,1984,56352
Fort Stanwix NM,1985,67100
Fort Stanwix NM,1986,57857
Fort Stanwix NM,1987,45338
Fort Stanwix NM,1988,52659
Fort Stanwix NM,1989,51271
Fort Stanwix NM,1990,53007
Fort Stanwix NM,1991,57172
Fort Stanwix NM,1992,59621
Fort Stanwix NM,1993,54785
Fort Stanwix NM,1994,50193
Fort Stanwix NM,1995,56139
Fort Stanwix NM,1996,48429
Fort Stanwix NM,1997,82552
Fort Stanwix NM,1998,46007
Fort Stanwix NM,1999,51228
Fort Stanwix NM,2000,38667
Fort Stanwix NM,2001,53065
Fort Stanwix NM,2002,77863
Fort Stanwix NM,2003,56646
Fort Stanwix NM,2004,68427
Fort Stanwix NM,2005,38237
Fort Stanwix NM,2006,60589
Fort Stanwix NM,2007,59643
Fort Stanwix NM,2008,71263
Fort Stanwix NM,2009,93170
Fort Stanwix NM,2010,103748
Fort Stanwix NM,2011,102874
Fort Stanwix NM,2012,195057
Fort Stanwix NM,2013,129089
Fort Stanwix NM,2014,60819
Fort Stanwix NM,2015,86678
Fort Stanwix NM,2016,94006
Fort Stanwix NM,2017,106936
Fort Stanwix NM,2018,90507
Fort Sumter and Fort Moultrie NHP,2019,877894
Fort Sumter and Fort Moultrie NHP,1979,185582
Fort Sumter and Fort Moultrie NHP,1980,183416
Fort Sumter and Fort Moultrie NHP,1981,206547
Fort Sumter and Fort Moultrie NHP,1982,220144
Fort Sumter and Fort Moultrie NHP,1983,244374
Fort Sumter and Fort Moultrie NHP,1984,267649
Fort Sumter and Fort Moultrie NHP,1985,262019
Fort Sumter and Fort Moultrie NHP,1986,277588
Fort Sumter and Fort Moultrie NHP,1987,290192
Fort Sumter and Fort Moultrie NHP,1988,310974
Fort Sumter and Fort Moultrie NHP,1989,256455
Fort Sumter and Fort Moultrie NHP,1990,249552
Fort Sumter and Fort Moultrie NHP,1991,309927
Fort Sumter and Fort Moultrie NHP,1992,337236
Fort Sumter and Fort Moultrie NHP,1993,341794
Fort Sumter and Fort Moultrie NHP,1994,345345
Fort Sumter and Fort Moultrie NHP,1995,330306
Fort Sumter and Fort Moultrie NHP,1996,322702
Fort Sumter and Fort Moultrie NHP,1997,332095
Fort Sumter and Fort Moultrie NHP,1998,334762
Fort Sumter and Fort Moultrie NHP,1999,301420
Fort Sumter and Fort Moultrie NHP,2000,319147
Fort Sumter and Fort Moultrie NHP,2001,919443
Fort Sumter and Fort Moultrie NHP,2002,922776
Fort Sumter and Fort Moultrie NHP,2003,839036
Fort Sumter and Fort Moultrie NHP,2004,781239
Fort Sumter and Fort Moultrie NHP,2005,779390
Fort Sumter and Fort Moultrie NHP,2006,776162
Fort Sumter and Fort Moultrie NHP,2007,788838
Fort Sumter and Fort Moultrie NHP,2008,744971
Fort Sumter and Fort Moultrie NHP,2009,785604
Fort Sumter and Fort Moultrie NHP,2010,797713
Fort Sumter and Fort Moultrie NHP,2011,857883
Fort Sumter and Fort Moultrie NHP,2012,842027
Fort Sumter and Fort Moultrie NHP,2013,815007
Fort Sumter and Fort Moultrie NHP,2014,828521
Fort Sumter and Fort Moultrie NHP,2015,840711
Fort Sumter and Fort Moultrie NHP,2016,888330
Fort Sumter and Fort Moultrie NHP,2017,896569
Fort Sumter and Fort Moultrie NHP,2018,859880
Fort Union NM,2019,11063
Fort Union NM,1979,10435
Fort Union NM,1980,10787
Fort Union NM,1981,11720
Fort Union NM,1982,12176
Fort Union NM,1983,12413
Fort Union NM,1984,13105
Fort Union NM,1985,13362
Fort Union NM,1986,13441
Fort Union NM,1987,14435
Fort Union NM,1988,18141
Fort Union NM,1989,20011
Fort Union NM,1990,17031
Fort Union NM,1991,22279
Fort Union NM,1992,19970
Fort Union NM,1993,21215
Fort Union NM,1994,20301
Fort Union NM,1995,19459
Fort Union NM,1996,19374
Fort Union NM,1997,17883
Fort Union NM,1998,15469
Fort Union NM,1999,16022
Fort Union NM,2000,14258
Fort Union NM,2001,15100
Fort Union NM,2002,13198
Fort Union NM,2003,12944
Fort Union NM,2004,13230
Fort Union NM,2005,11645
Fort Union NM,2006,10347
Fort Union NM,2007,10534
Fort Union NM,2008,9171
Fort Union NM,2009,11070
Fort Union NM,2010,10638
Fort Union NM,2011,9575
Fort Union NM,2012,9215
Fort Union NM,2013,8965
Fort Union NM,2014,10934
Fort Union NM,2015,11726
Fort Union NM,2016,11953
Fort Union NM,2017,11676
Fort Union NM,2018,10860
Fort Union Trading Post NHS,2019,12967
Fort Union Trading Post NHS,1979,6368
Fort Union Trading Post NHS,1980,8520
Fort Union Trading Post NHS,1981,9139
Fort Union Trading Post NHS,1982,7381
Fort Union Trading Post NHS,1983,9917
Fort Union Trading Post NHS,1984,12886
Fort Union Trading Post NHS,1985,15031
Fort Union Trading Post NHS,1986,22663
Fort Union Trading Post NHS,1987,40080
Fort Union Trading Post NHS,1988,26608
Fort Union Trading Post NHS,1989,61327
Fort Union Trading Post NHS,1990,32222
Fort Union Trading Post NHS,1991,29870
Fort Union Trading Post NHS,1992,28895
Fort Union Trading Post NHS,1993,27479
Fort Union Trading Post NHS,1994,24534
Fort Union Trading Post NHS,1995,20406
Fort Union Trading Post NHS,1996,23448
Fort Union Trading Post NHS,1997,20988
Fort Union Trading Post NHS,1998,19723
Fort Union Trading Post NHS,1999,20612
Fort Union Trading Post NHS,2000,19381
Fort Union Trading Post NHS,2001,19551
Fort Union Trading Post NHS,2002,21256
Fort Union Trading Post NHS,2003,24024
Fort Union Trading Post NHS,2004,21511
Fort Union Trading Post NHS,2005,16940
Fort Union Trading Post NHS,2006,13392
Fort Union Trading Post NHS,2007,12405
Fort Union Trading Post NHS,2008,11533
Fort Union Trading Post NHS,2009,15141
Fort Union Trading Post NHS,2010,14458
Fort Union Trading Post NHS,2011,12236
Fort Union Trading Post NHS,2012,12677
Fort Union Trading Post NHS,2013,12908
Fort Union Trading Post NHS,2014,11521
Fort Union Trading Post NHS,2015,13605
Fort Union Trading Post NHS,2016,17502
Fort Union Trading Post NHS,2017,13329
Fort Union Trading Post NHS,2018,13551
Fort Vancouver NHS,2019,1018214
Fort Vancouver NHS,1979,156749
Fort Vancouver NHS,1980,162142
Fort Vancouver NHS,1981,231224
Fort Vancouver NHS,1982,201353
Fort Vancouver NHS,1983,239650
Fort Vancouver NHS,1984,265378
Fort Vancouver NHS,1985,264829
Fort Vancouver NHS,1986,263145
Fort Vancouver NHS,1987,249898
Fort Vancouver NHS,1988,275178
Fort Vancouver NHS,1989,229464
Fort Vancouver NHS,1990,210380
Fort Vancouver NHS,1991,245417
Fort Vancouver NHS,1992,291458
Fort Vancouver NHS,1993,306568
Fort Vancouver NHS,1994,318366
Fort Vancouver NHS,1995,310309
Fort Vancouver NHS,1996,352769
Fort Vancouver NHS,1997,360637
Fort Vancouver NHS,1998,365326
Fort Vancouver NHS,1999,377650
Fort Vancouver NHS,2000,376688
Fort Vancouver NHS,2001,404662
Fort Vancouver NHS,2002,387394
Fort Vancouver NHS,2003,510383
Fort Vancouver NHS,2004,682415
Fort Vancouver NHS,2005,801198
Fort Vancouver NHS,2006,690307
Fort Vancouver NHS,2007,682645
Fort Vancouver NHS,2008,894417
Fort Vancouver NHS,2009,1017326
Fort Vancouver NHS,2010,786989
Fort Vancouver NHS,2011,710439
Fort Vancouver NHS,2012,681404
Fort Vancouver NHS,2013,733540
Fort Vancouver NHS,2014,803740
Fort Vancouver NHS,2015,818672
Fort Vancouver NHS,2016,1092031
Fort Vancouver NHS,2017,1081489
Fort Vancouver NHS,2018,1098553
Fort Washington Park,2019,423868
Fort Washington Park,1979,496921
Fort Washington Park,1980,488614
Fort Washington Park,1981,334867
Fort Washington Park,1982,332693
Fort Washington Park,1983,256219
Fort Washington Park,1984,304382
Fort Washington Park,1985,367587
Fort Washington Park,1986,299413
Fort Washington Park,1987,225272
Fort Washington Park,1988,324942
Fort Washington Park,1989,404922
Fort Washington Park,1990,399460
Fort Washington Park,1991,349710
Fort Washington Park,1992,332928
Fort Washington Park,1993,255829
Fort Washington Park,1994,203253
Fort Washington Park,1995,244691
Fort Washington Park,1996,247954
Fort Washington Park,1997,264052
Fort Washington Park,1998,273951
Fort Washington Park,1999,248131
Fort Washington Park,2000,258667
Fort Washington Park,2001,267032
Fort Washington Park,2002,287233
Fort Washington Park,2003,264566
Fort Washington Park,2004,253486
Fort Washington Park,2005,306802
Fort Washington Park,2006,315390
Fort Washington Park,2007,324660
Fort Washington Park,2008,484202
Fort Washington Park,2009,339370
Fort Washington Park,2010,352883
Fort Washington Park,2011,409381
Fort Washington Park,2012,368824
Fort Washington Park,2013,443918
Fort Washington Park,2014,466078
Fort Washington Park,2015,337433
Fort Washington Park,2016,560358
Fort Washington Park,2017,317470
Fort Washington Park,2018,316052
Fossil Butte NM,2019,20554
Fossil Butte NM,1979,13669
Fossil Butte NM,1980,10823
Fossil Butte NM,1981,12431
Fossil Butte NM,1982,17393
Fossil Butte NM,1983,16402
Fossil Butte NM,1984,14771
Fossil Butte NM,1985,15585
Fossil Butte NM,1986,15281
Fossil Butte NM,1987,19635
Fossil Butte NM,1988,20456
Fossil Butte NM,1989,19528
Fossil Butte NM,1990,26471
Fossil Butte NM,1991,22673
Fossil Butte NM,1992,23824
Fossil Butte NM,1993,26499
Fossil Butte NM,1994,25055
Fossil Butte NM,1995,26219
Fossil Butte NM,1996,22394
Fossil Butte NM,1997,23106
Fossil Butte NM,1998,22473
Fossil Butte NM,1999,22043
Fossil Butte NM,2000,21915
Fossil Butte NM,2001,19902
Fossil Butte NM,2002,19320
Fossil Butte NM,2003,19417
Fossil Butte NM,2004,18288
Fossil Butte NM,2005,17779
Fossil Butte NM,2006,16631
Fossil Butte NM,2007,19853
Fossil Butte NM,2008,17727
Fossil Butte NM,2009,18693
Fossil Butte NM,2010,19700
Fossil Butte NM,2011,16552
Fossil Butte NM,2012,17084
Fossil Butte NM,2013,17662
Fossil Butte NM,2014,16623
Fossil Butte NM,2015,19293
Fossil Butte NM,2016,20737
Fossil Butte NM,2017,21978
Fossil Butte NM,2018,21349
Franklin Delano Roosevelt MEM,2019,3303573
Franklin Delano Roosevelt MEM,1997,1925858
Franklin Delano Roosevelt MEM,1998,4258807
Franklin Delano Roosevelt MEM,1999,3453171
Franklin Delano Roosevelt MEM,2000,2918846
Franklin Delano Roosevelt MEM,2001,2866417
Franklin Delano Roosevelt MEM,2002,2493089
Franklin Delano Roosevelt MEM,2003,2121931
Franklin Delano Roosevelt MEM,2004,3038046
Franklin Delano Roosevelt MEM,2005,2852565
Franklin Delano Roosevelt MEM,2006,2662016
Franklin Delano Roosevelt MEM,2007,2751725
Franklin Delano Roosevelt MEM,2008,2622806
Franklin Delano Roosevelt MEM,2009,2591241
Franklin Delano Roosevelt MEM,2010,2238052
Franklin Delano Roosevelt MEM,2011,2309708
Franklin Delano Roosevelt MEM,2012,2764459
Franklin Delano Roosevelt MEM,2013,2837729
Franklin Delano Roosevelt MEM,2014,2938239
Franklin Delano Roosevelt MEM,2015,3290080
Franklin Delano Roosevelt MEM,2016,4360502
Franklin Delano Roosevelt MEM,2017,3507402
Franklin Delano Roosevelt MEM,2018,3288299
Frederick Douglass NHS,2019,61063
Frederick Douglass NHS,1979,34137
Frederick Douglass NHS,1980,38974
Frederick Douglass NHS,1981,35322
Frederick Douglass NHS,1982,30943
Frederick Douglass NHS,1983,30347
Frederick Douglass NHS,1984,29507
Frederick Douglass NHS,1985,30881
Frederick Douglass NHS,1986,33379
Frederick Douglass NHS,1987,34629
Frederick Douglass NHS,1988,37778
Frederick Douglass NHS,1989,43127
Frederick Douglass NHS,1990,50094
Frederick Douglass NHS,1991,45460
Frederick Douglass NHS,1992,54912
Frederick Douglass NHS,1993,49268
Frederick Douglass NHS,1994,50035
Frederick Douglass NHS,1995,53279
Frederick Douglass NHS,1996,82326
Frederick Douglass NHS,1997,33922
Frederick Douglass NHS,1998,31081
Frederick Douglass NHS,1999,35319
Frederick Douglass NHS,2000,32458
Frederick Douglass NHS,2001,29618
Frederick Douglass NHS,2002,39369
Frederick Douglass NHS,2003,54350
Frederick Douglass NHS,2004,53046
Frederick Douglass NHS,2005,23226
Frederick Douglass NHS,2006,17947
Frederick Douglass NHS,2007,37468
Frederick Douglass NHS,2008,37852
Frederick Douglass NHS,2009,43483
Frederick Douglass NHS,2010,44699
Frederick Douglass NHS,2011,46694
Frederick Douglass NHS,2012,53314
Frederick Douglass NHS,2013,47625
Frederick Douglass NHS,2014,45492
Frederick Douglass NHS,2015,53873
Frederick Douglass NHS,2016,67387
Frederick Douglass NHS,2017,76569
Frederick Douglass NHS,2018,70869
Frederick Law Olmsted NHS,2019,7791
Frederick Law Olmsted NHS,1981,1882
Frederick Law Olmsted NHS,1982,2911
Frederick Law Olmsted NHS,1983,3072
Frederick Law Olmsted NHS,1984,2984
Frederick Law Olmsted NHS,1985,3457
Frederick Law Olmsted NHS,1986,5403
Frederick Law Olmsted NHS,1987,7315
Frederick Law Olmsted NHS,1988,6099
Frederick Law Olmsted NHS,1989,3795
Frederick Law Olmsted NHS,1990,4065
Frederick Law Olmsted NHS,1991,3974
Frederick Law Olmsted NHS,1992,3889
Frederick Law Olmsted NHS,1993,3848
Frederick Law Olmsted NHS,1994,3702
Frederick Law Olmsted NHS,1995,5108
Frederick Law Olmsted NHS,1996,4660
Frederick Law Olmsted NHS,1997,5082
Frederick Law Olmsted NHS,1998,5310
Frederick Law Olmsted NHS,1999,8217
Frederick Law Olmsted NHS,2000,6499
Frederick Law Olmsted NHS,2001,10332
Frederick Law Olmsted NHS,2002,7938
Frederick Law Olmsted NHS,2003,6906
Frederick Law Olmsted NHS,2004,6814
Frederick Law Olmsted NHS,2005,2775
Frederick Law Olmsted NHS,2006,1559
Frederick Law Olmsted NHS,2007,2010
Frederick Law Olmsted NHS,2008,2969
Frederick Law Olmsted NHS,2009,5007
Frederick Law Olmsted NHS,2010,3285
Frederick Law Olmsted NHS,2011,4022
Frederick Law Olmsted NHS,2012,8668
Frederick Law Olmsted NHS,2013,6570
Frederick Law Olmsted NHS,2014,8667
Frederick Law Olmsted NHS,2015,9473
Frederick Law Olmsted NHS,2016,8935
Frederick Law Olmsted NHS,2017,11388
Frederick Law Olmsted NHS,2018,9854
Fredericksburg & Spotsylvania NMP,2019,906800
Fredericksburg & Spotsylvania NMP,1979,1010717
Fredericksburg & Spotsylvania NMP,1980,995434
Fredericksburg & Spotsylvania NMP,1981,1000456
Fredericksburg & Spotsylvania NMP,1982,961455
Fredericksburg & Spotsylvania NMP,1983,244328
Fredericksburg & Spotsylvania NMP,1984,232626
Fredericksburg & Spotsylvania NMP,1985,240932
Fredericksburg & Spotsylvania NMP,1986,252943
Fredericksburg & Spotsylvania NMP,1987,381504
Fredericksburg & Spotsylvania NMP,1988,404422
Fredericksburg & Spotsylvania NMP,1989,448985
Fredericksburg & Spotsylvania NMP,1990,449004
Fredericksburg & Spotsylvania NMP,1991,471311
Fredericksburg & Spotsylvania NMP,1992,472623
Fredericksburg & Spotsylvania NMP,1993,472239
Fredericksburg & Spotsylvania NMP,1994,493643
Fredericksburg & Spotsylvania NMP,1995,465082
Fredericksburg & Spotsylvania NMP,1996,477991
Fredericksburg & Spotsylvania NMP,1997,464773
Fredericksburg & Spotsylvania NMP,1998,449798
Fredericksburg & Spotsylvania NMP,1999,480820
Fredericksburg & Spotsylvania NMP,2000,489833
Fredericksburg & Spotsylvania NMP,2001,465323
Fredericksburg & Spotsylvania NMP,2002,464890
Fredericksburg & Spotsylvania NMP,2003,443634
Fredericksburg & Spotsylvania NMP,2004,443030
Fredericksburg & Spotsylvania NMP,2005,534636
Fredericksburg & Spotsylvania NMP,2006,499324
Fredericksburg & Spotsylvania NMP,2007,469920
Fredericksburg & Spotsylvania NMP,2008,473841
Fredericksburg & Spotsylvania NMP,2009,906175
Fredericksburg & Spotsylvania NMP,2010,899936
Fredericksburg & Spotsylvania NMP,2011,908836
Fredericksburg & Spotsylvania NMP,2012,982324
Fredericksburg & Spotsylvania NMP,2013,880251
Fredericksburg & Spotsylvania NMP,2014,873328
Fredericksburg & Spotsylvania NMP,2015,891917
Fredericksburg & Spotsylvania NMP,2016,969895
Fredericksburg & Spotsylvania NMP,2017,919311
Fredericksburg & Spotsylvania NMP,2018,926464
Friendship Hill NHS,2019,34159
Friendship Hill NHS,1983,9313
Friendship Hill NHS,1984,11335
Friendship Hill NHS,1985,13620
Friendship Hill NHS,1986,14128
Friendship Hill NHS,1987,16232
Friendship Hill NHS,1988,12002
Friendship Hill NHS,1989,15406
Friendship Hill NHS,1990,17312
Friendship Hill NHS,1991,13526
Friendship Hill NHS,1992,20648
Friendship Hill NHS,1993,19545
Friendship Hill NHS,1994,14681
Friendship Hill NHS,1995,17372
Friendship Hill NHS,1996,19228
Friendship Hill NHS,1997,20666
Friendship Hill NHS,1998,27711
Friendship Hill NHS,1999,24558
Friendship Hill NHS,2000,29913
Friendship Hill NHS,2001,33791
Friendship Hill NHS,2002,32854
Friendship Hill NHS,2003,34876
Friendship Hill NHS,2004,30018
Friendship Hill NHS,2005,29188
Friendship Hill NHS,2006,25636
Friendship Hill NHS,2007,32576
Friendship Hill NHS,2008,30623
Friendship Hill NHS,2009,31454
Friendship Hill NHS,2010,32562
Friendship Hill NHS,2011,30039
Friendship Hill NHS,2012,34289
Friendship Hill NHS,2013,34372
Friendship Hill NHS,2014,34317
Friendship Hill NHS,2015,34687
Friendship Hill NHS,2016,37847
Friendship Hill NHS,2017,39377
Friendship Hill NHS,2018,41678
Gates of the Arctic NP & PRES,2019,10518
Gates of the Arctic NP & PRES,1982,1381
Gates of the Arctic NP & PRES,1983,2138
Gates of the Arctic NP & PRES,1984,2440
Gates of the Arctic NP & PRES,1985,1381
Gates of the Arctic NP & PRES,1986,2801
Gates of the Arctic NP & PRES,1987,1060
Gates of the Arctic NP & PRES,1988,1258
Gates of the Arctic NP & PRES,1989,822
Gates of the Arctic NP & PRES,1990,1010
Gates of the Arctic NP & PRES,1991,1154
Gates of the Arctic NP & PRES,1992,2116
Gates of the Arctic NP & PRES,1993,2245
Gates of the Arctic NP & PRES,1994,1726
Gates of the Arctic NP & PRES,1995,7074
Gates of the Arctic NP & PRES,1996,6448
